Title,Year,Rated,Runtime,Genre,Lead_1,Lead_1_Male,Lead_2,Lead_2_Male,Plot,Poster,Metascore,imdbID,BoxOffice
Parental Guidance,2012,PG,105,Comedy,Billy Crystal,TRUE,Bette Midler,FALSE,"The parents of Alice, a controlled mom, agree to take care of her 3 crazy children, Harper, Turner and Barker, because they feel they don't see their grandchildren enough, when Alice and her husband Phil go on a business trip for Phil. But when everything goes downhill, they need to find a way to prove to Alice, Phil, and themselves that they can be great grandparents.",https://images-na.ssl-images-amazon.com/images/M/MV5BMzkyNDExOTA1Nl5BMl5BanBnXkFtZTcwNjgzODE4OA@@._V1_SX300.jpg,36,tt1047540,77253083
John Carter,2012,PG-13,132,Action,Taylor Kitsch,TRUE,Lynn Collins,FALSE,"John Carter, a Civil War veteran, who in 1868 was trying to live a normal life, is ""asked"" by the Army to join, but he refuses so he is locked up. He escapes, and is pursued. Eventually they run into some Indians, and there's a gunfight. Carter seeks refuge in a cave. While there, he encounters someone who is holding some kind of medallion. When Carter touches it, he finds himself in a place where he can leap incredible heights, among other things. He later encounters beings he has never seen before. He meets a woman who helps him to discover that he is on Mars, and he learns there's some kind of unrest going on.",https://ia.media-imdb.com/images/M/MV5BMDEwZmIzNjYtNjUwNS00MzgzLWJiOGYtZWMxZGQ5NDcxZjUwXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,51,tt0401729,73058679
Act of Valor,2012,R,110,Action,Alex Veadov,TRUE,Roselyn Sanchez,FALSE,"An unprecedented blend of real-life heroism and original filmmaking, Act of Valor stars a group of active-duty Navy SEALs in a powerful story of contemporary global anti-terrorism. Inspired by true events, the film combines stunning combat sequences, up-to-the minute battlefield technology and heart-pumping emotion for the ultimate action adventure. Act of Valor takes audiences deep into the secretive world of the most elite, highly trained group of warriors in the modern world. When the rescue of a kidnapped CIA operative leads to the discovery of a deadly terrorist plot against the U.S., a team of SEALs is dispatched on a worldwide manhunt. As the valiant men of Bandito Platoon race to stop a coordinated attack that could kill and wound thousands of American civilians, they must balance their commitment to country, team and their families back home. Each time they accomplish their mission, a new piece of intelligence reveals another shocking twist to the deadly terror plot, which stretches from Chechnya to the Philippines and from Ukraine to Somalia. The widening operation sends the SEALs across the globe as they track the terrorist ring to the U.S.-Mexico border, where they engage in an epic firefight with an outcome that has potentially unimaginable consequences for the future of America.",https://ia.media-imdb.com/images/M/MV5BMTY3NDQxMDAzM15BMl5BanBnXkFtZTcwNzEyNjgzNw@@._V1_SX300.jpg,40,tt1591479,65800000
This Is 40,2012,R,134,Comedy,Paul Rudd,TRUE,Leslie Mann,FALSE,"Pete (Paul Rudd) and Debbie (Leslie Mann) are turning 40. But instead of celebrating, they're mired in a mid-life crisis with unruly kids, debt and unhappiness mounding. Pete's record label is failing and Debbie is unable to come to terms with her aging body. As Pete's 40th birthday party arrives, Pete and Debbie are going to have to rely on family, friends, employees, fitness trainers, aging rockers and ultimately each other to come to terms with life at age 40.",https://images-na.ssl-images-amazon.com/images/M/MV5BNzQxMDQ1NjA4N15BMl5BanBnXkFtZTcwNTE5MjQ3OA@@._V1_SX300.jpg,59,tt1758830,65200000
Contraband,2012,R,109,Action,Mark Wahlberg,TRUE,Giovanni Ribisi,TRUE,"Chris Faraday once smuggled illegal items or contraband into the country on freighters. He left that life behind, got married, has a family and went legit. But when his brother-in-law got involved with Briggs, a drug dealer and when he blew a deal, Briggs demands restitution which he can't deliver. So Chris offers to find a way to pay Briggs but then he threatens Chris' family if he doesn't deliver. So he gets on a freighter destined for Panama and he sets out to bring back some counterfeit currency. Briggs ""goes to see"" Chris' family. When Chris learns of this he asks his friend Sebastian to take care of them which he does. He tells Chris that it would be better to bring drugs instead of the cash.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3NzY5NTg0OF5BMl5BanBnXkFtZTcwODk4MzgxNw@@._V1_SX300.jpg,51,tt1524137,66489425
Looper,2012,R,113,Action,Joseph Gordon-Levitt,TRUE,Bruce Willis,TRUE,"Joe is classified as a ""looper"", a job in which his employers use time travel to send men from the future to be killed into the past, where Joe can properly dispose of their bodies. However, to tie up loose ends and erase the evidence of his ever being a looper, Joe knows that one day his future self will be sent back for him to kill. When this day comes, Joe's future self is prepared and escapes, and the two men struggle separately in the past trying to evade capture and attempting to fulfill their own personal agendas.",https://ia.media-imdb.com/images/M/MV5BMTg5NTA3NTg4NF5BMl5BanBnXkFtZTcwNTA0NDYzOA@@._V1_SX300.jpg,84,tt1276104,66305045
Tyler Perry's Madea's Witness Protection,2012,PG-13,116,Comedy,Tyler Perry,TRUE,Eugene Levy,TRUE,A Wall Street investment banker who has been set up as the linchpin of his company's mob-backed Ponzi scheme is relocated with his family to Aunt Madea's southern home. ,"https://ia.media-imdb.com/images/M/MV5BMjAzMjczMTU4Nl5BMl5BanBnXkFtZTcwMDk1MTE5Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",42,tt2215285,65653242
Battleship,2012,PG-13,131,Action,Alexander Skarsgård,TRUE,Brooklyn Decker,FALSE,"A naval war ship encounters an alien armada and faces the biggest threat mankind has ever faced. If they lose, the world could face a major extinction event and an alien invasion. Will humans win this alien war, what are the aliens doing here, and what do they want? Based on the Hasbro naval war game.",https://ia.media-imdb.com/images/M/MV5BMjI5NTM5MDA2N15BMl5BanBnXkFtZTcwNjkwMzQxNw@@._V1_SX300.jpg,41,tt1440129,65173160
Pitch Perfect,2012,PG-13,112,Comedy,Anna Kendrick,FALSE,Brittany Snow,FALSE,"The Barden Bellas are a collegiate, all-girls a cappella singing group thriving on female pop songs and their perfect looks. After a disastrous failing at last year's finals, they are forced to regroup. Among the new recruits is freshman Beca, an independent, aspiring DJ with no interest in the college life. But after she meets Jesse, from the rival all-male a cappella group, Beca has a new outlook and takes it upon herself to help the Bellas find their new look and sound and get back into the competition.",https://ia.media-imdb.com/images/M/MV5BMTcyMTMzNzE5N15BMl5BanBnXkFtZTcwNzg5NjM5Nw@@._V1_SX300.jpg,66,tt1981677,61100000
Mirror Mirror,2012,PG,106,Adventure,Lily Collins,FALSE,Julia Roberts,FALSE,"After a beloved King vanishes, his ruthless wife seizes control of the kingdom and keeps her beautiful 18-year-old stepdaughter, Snow White, hidden away in the palace. But when the princess attracts the attention of a charming and wealthy visiting prince, the jealous Queen banishes the girl to a nearby forest. Taken in by a band of rebellious but kindhearted dwarfs, Snow White blossoms into a brave young woman determined to save her country from the Queen. With the support of her new friends, she roars into action to reclaim her birthright and win back her Prince in this magical adventure comedy that will capture the hearts and imaginations of audiences the world over.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTExMjU4MTUwNTVeQTJeQWpwZ15BbWU3MDk2MzkwMjc@._V1_SX300.jpg,46,tt1667353,64933670
Chronicle,2012,PG-13,84,Drama,Dane DeHaan,TRUE,Alex Russell,TRUE,"The shy, lonely and outcast teenager Andrew Detmer is bullied and has no friends at high-school and lives with his abusive and alcoholic father Richard Detmer and his terminally ill mother Karen. Andrew buys a camera to film his everyday life. His cousin Matt Garetty drives him to school and invites Andrew to go to a party at night. telekinetic abilities and Andrew becomes the most powerful. But he easily loses his temper and becomes dangerous while Matt tries to control him. When his mother needs a medicine and Andrew does not have enough money to buy it, his darker side overcomes and he becomes a menace.",https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMjYzMDQ0MV5BMl5BanBnXkFtZTcwNzE1OTM5Ng@@._V1_SX300.jpg,69,tt1706593,60800000
